CD_SETOR,vol
330490420000195,138
330490420000212,207
330490420000252,138
330490420000367,69
330490420000390,69
330490425000053,207
330490425000204,69
330510905000016,69
330510905000130,69
330510905000242,69
330510910000078,138
330510910000095,69
330510915000043,69
330510915000059,69
330520805060028,69
330520805070018,207
330520805070104,138
330520805080071,138
330550505000096,69
330550510000011,138
330555405000082,276
330555405000180,138
330560405000020,69
330570305000036,69
330575205000056,69
330580205000065,207
330580205000137,207
330580205000283,69
330580205000310,69
330580205000336,138
330580205000390,69
330580205000466,69
330580205000512,138
330580205000532,345
330580210000030,138
330580210000041,69
330600805000187,414
330630505000004,69
330630505000021,138
330630505000184,69
330630505000279,69
330630505000338,207
330630505000374,138
330630505000413,69
330630505000482,69
330630505000529,69
330630505000570,69
330630505000663,69
330630505000790,138
330630505000825,69
350050105000013,138
350050105000040,69
350050105000069,69
350070905000051,69
350070905000073,345
350130105000024,207
350160805000011,69
350160805000047,207
350160805000074,69
350160805000083,69
350160805000098,69
350160805000109,69
350160805000127,276
350160805000132,138
350160805000203,69
350160805000258,69
350160805000273,69
350160805000274,207
350160805000278,138
350160805000282,207
350160805000294,276
350160805000304,69
350160805000315,69
350160805000343,276
350160805000347,69
350160805000348,69
350160805000349,69
350160805000355,69
350160805000358,69
350160805000396,69
350160805000420,69
350160805000432,69
350160805000446,69
350160805000464,69
350160805000474,69
350160805000493,69
350160805000500,69
350160805000508,69
350160805000510,69
350160805000519,69
350160805000521,207
350160805000555,138
350160805000560,69
350160805000573,69
350160805000583,69
350160805000589,69
350160805000611,138
350160805000640,69
350160805000651,69
350160805000679,69
350160805000707,138
350170705000001,207
350190505000030,69
350190505000035,69
350190505000036,69
350190505000070,69
350190505000111,69
350190505000133,207
350190505000147,69
350190510000002,138
350190510000004,414
350190510000008,276
350190510000015,414
350190510000023,345
350190510000031,69
350190510000034,69
350190510000036,276
350190510000038,69
350250705000004,207
350250705000009,69
350250705000019,138
350250705000056,138
350250705000060,69
350250705000061,207
350250705000065,69
350250705000066,69
350250705000068,138
350250705000097,69
350250705000103,138
350250705000118,69
350250705000120,69
350275405000026,69
350275405000051,2277
350275405000073,3933
350280405000001,69
350280405000008,69
350280405000031,69
350280405000041,690
350280405000102,69
350280405000148,69
350280405000165,138
350280405000180,69
350280405000190,138
350280405000192,69
350280405000213,69
350280405000215,69
350280405000236,69
350280405000382,69
350280405000404,69
350280405000442,69
350280405000455,69
350280405000517,69
350280405000577,138
350280405000620,69
350280405000634,138
350320805000129,69
350320805000135,138
350320805000191,69
350320805000292,345
350320805000293,276
350320805000305,138
350320805000312,345
350320805000318,276
350320805000340,69
350320805000375,345
350320805000422,207
350320805000468,276
350320805000496,69
350320825000003,69
350320825000042,69
350320825000045,69
350320825000108,69
350320825000132,69
350330705000151,69
350330705000155,69
350330705000170,69
350330705000225,69
350330705000233,69
350330705000298,276
350330705000370,276
350330705000371,276
350330705000422,69
350380205000043,69
350380205000056,69
350380205000108,69
350380205000113,69
350380205000115,276
350380205000130,69
350380205000140,69
350380205000168,69
350390105000002,28290
350390105000003,35259
350390105000004,26979
350390105000005,51819
350390105000006,38364
350390105000007,35259
350390105000012,31257
350390105000014,23736
350390105000019,46092
350390105000020,57132
350390105000021,43470
350390105000022,45126
350390105000023,33258
350390105000026,39675
350390105000029,23046
350390105000037,31464
350390105000039,56856
350390105000040,27669
350390105000041,32292
350390105000042,46299
350390105000043,44160
350390105000044,36294
350390105000047,19251
350390105000050,31395
350390105000059,41055
350390105000061,31395
350390105000062,31533
350390105000063,67827
350390105000064,38916
350390105000067,54855
350390105000069,12144
350390105000071,4002
350390105000075,6279
350390105000078,42159
350390105000079,26013
350390105000080,29118
350390105000081,43194
350390105000082,36432
350390105000083,41124
350390105000084,64584
350390105000085,18423
350390105000086,21666
350390105000087,26910
350390105000088,2829
350390105000090,41538
350390105000092,49542
350390105000095,22839
350390105000096,69
350390105000099,131376
350390105000100,11316
350390105000101,4899
350390105000102,1173
350390105000103,36432
350390105000104,13800
350390105000105,37053
350390105000106,32637
350390105000107,17319
350390105000108,19734
350390105000109,18078
350390105000110,26979
350390105000111,21321
350390105000112,2346
350390105000113,34569
350390105000114,40158
350390105000115,34431
350390105000117,74451
350390105000118,26220
350390105000120,67965
350390105000121,20355
350390105000122,4485
350390105000123,9798
350390105000124,26496
350390105000125,45816
350390105000126,41745
350390105000127,31878
350390105000128,32499
350390105000129,33948
350390105000130,7866
350390105000131,7590
350390105000132,7590
350390105000133,32292
350390105000134,27393
350390105000135,12696
350390105000136,32775
350390105000137,33327
350390105000138,11799
350390105000139,37881
350390105000140,1518
350390105000141,37053
350390105000142,41745
350390105000143,483
350390105000144,15249
350390105000145,14697
350390105000146,7176
350390105000147,11454
350390105000148,23736
350390105000149,22839
350390105000150,26703
350390105000151,7314
350390105000152,44160
350390105000154,31947
350390105000155,34776
350390105000156,11523
350390105000157,15387
350390105000158,12351
350390105000159,25323
350390105000160,22356
350390105000161,28152
350390105000162,36225
350390105000163,34431
350390105000164,14973
350390105000165,42159
350390105000166,10419
350390105000167,30360
350390105000168,7797
350390105000169,34500
350390105000170,17526
350390105000171,28566
350390105000172,6279
350390105000173,102741
350390105000174,414
350390105000175,20838
350390105000176,69069
350390105000177,54579
350390105000178,35328
350390105000179,38847
350390105000180,207
350390105000181,26220
350390105000182,7590
350390105000183,7245
350390105000184,4485
350390105000185,3312
350390105000186,69
350390105000187,2484
350390105000188,17181
350390105000189,26013
350390105000190,10281
350390105000191,39951
350390105000192,3450
350390105000194,3312
350390105000196,34569
350390105000198,1518
350390105000200,26703
350390105000202,31326
350390105000204,20493
350390105000205,4209
350390105000206,3243
350390105000207,414
350390105000208,11799
350390105000209,25047
350390105000210,1725
350390105000211,4692
350390105000212,11178
350390105000213,61272
350390105000214,5727
350390105000215,7590
350390105000216,759
350390105000217,6072
350390105000218,5313
350390105000219,5037
350390105000221,1932
350390105000222,5382
350390105000223,207
350390105000224,483
350390105000225,17388
350390105000226,7245
350390105000227,21666
350390105000228,1035
350390105000229,5037
350390105000230,3036
350390105000231,11523
350390105000232,13317
350400805000001,69
350400805000008,138
350400805000022,69
350400805000040,69
350400805000072,138
350400805000166,69
350400805000191,69
350400805000258,138
350410705000002,69
350410705000003,207
350410705000004,69
350410705000005,69
350410705000015,69
350410705000018,138
350410705000025,69
350410705000027,207
350410705000059,69
350410705000093,69
350410705000111,138
350410705000119,138
350410705000148,207
350410705000214,69
350410705000331,483
350410705000332,897
350410705000356,69
350410705000358,207
350410705000387,69
350410705000403,69
350410705000406,138
350410705000420,69
350410705000435,2139
350410705000456,138
350410705000457,69
350410705000464,69
350410705000472,69
350410705000501,69
350410705000529,276
350410705000572,69
350410705000590,69
350410705000623,1242
350420605000004,69
350420605000005,138
350420605000006,621
350420605000010,345
350420605000028,828
350420605000030,207
350420605000031,759
350420605000032,621
350420605000034,483
350420605000036,207
350420605000037,69
350420605000038,966
350420605000041,69
350420605000043,69
350420605000045,276
350420605000046,1311
350420605000047,138
350420605000048,138
350420605000051,138
350420605000053,69
350420605000055,966
350450305000006,69
350450305000032,69
350450305000192,69
350450305000299,69
350450305000305,69
350450305000386,69
350460205000010,69
350460205000046,69
350460205000050,138
350460205000072,69
350530205000024,276
350530205000100,69
350550005000007,69
350550005000037,69
350550005000133,69
350550005000204,207
350550005000217,69
350550005000237,69
350570805000001,60444
350570805000003,29739
350570805000006,3795
350570805000007,37122
350570805000010,29877
350570805000011,88458
350570805000013,20700
350570805000015,39951
350570805000019,34845
350570805000021,4830
350570805000022,26496
350570805000024,32292
350570805000027,18078
350570805000028,25047
350570805000031,23391
350570805000032,43953
350570805000033,32499
350570805000034,28773
350570805000036,50715
350570805000037,58305
350570805000038,4278
350570805000039,24219
350570805000041,6486
350570805000043,29463
350570805000045,27531
350570805000048,37053
350570805000052,38019
350570805000053,30015
350570805000059,8487
350570805000062,60582
350570805000064,36777
350570805000066,61134
350570805000067,36501
350570805000068,36777
350570805000069,5727
350570805000070,24081
350570805000072,44091
350570805000075,29739
350570805000076,32499
350570805000077,53544
350570805000079,33672
350570805000080,46161
350570805000081,44643
350570805000082,63342
350570805000084,483
350570805000085,45540
350570805000086,20769
350570805000093,24495
350570805000094,1518
350570805000095,1104
350570805000096,34914
350570805000097,26289
350570805000099,8142
350570805000100,9315
350570805000101,16629
350570805000102,13179
350570805000103,29118
350570805000104,20424
350570805000105,45885
350570805000106,552
350570805000107,19389
350570805000109,30222
350570805000110,25530
350570805000113,15387
350570805000114,11937
350570805000115,13593
350570805000116,4899
350570805000117,12282
350570805000118,27324
350570805000119,28911
350570805000120,25530
350570805000122,25323
350570805000123,14904
350570805000124,59616
350570805000125,10833
350570805000126,29118
350570805000127,27807
350570805000128,17664
350570805000130,31878
350570805000131,13731
350570805000132,15732
350570805000133,44022
350570805000134,58719
350570805000135,30498
350570805000136,28635
350570805000138,24495
350570805000139,19872
350570805000140,49542
350570805000141,35397
350570805000142,12765
350570805000145,26703
350570805000147,45885
350570805000149,2277
350570805000150,12489
350570805000151,13110
350570805000152,15249
350570805000153,16767
350570805000154,21528
350570805000155,28359
350570805000156,45816
350570805000157,24633
350570805000158,33465
350570805000159,14421
350570805000160,24840
350570805000161,42918
350570805000162,42918
350570805000163,4002
